시도명,시군구명,종량제봉투종류,종량제봉투처리방식,종량제봉투용도,종량제봉투사용대상,1ℓ가격,1.5ℓ가격,2ℓ가격,2.5ℓ가격,3ℓ가격,5ℓ가격,10ℓ가격,20ℓ가격,30ℓ가격,50ℓ가격,60ℓ가격,75ℓ가격,100ℓ가격,120ℓ가격,125ℓ가격,관리부서명,관리부서전화번호,데이터기준일자,제공기관코드,제공기관명
부산광역시,수영구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2400,3600,0,0,0,0,0,0,자원순환과,051-610-4437,2019-03-21,3380000,부산광역시 수영구
부산광역시,수영구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2270,0,0,4490,0,0,자원순환과,051-610-4437,2019-03-21,3380000,부산광역시 수영구
대구광역시,북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,150,290,560,850,1400,0,0,2770,0,0,대구광역시 북구 자원순환과,053-665-2585,2019-10-04,3450000,대구광역시 북구
전라남도,나주시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,80,130,250,360,570,0,900,1130,0,0,청소자원과,061-339-8943,2019-07-01,4830000,전라남도 나주시
충청북도,괴산군,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,0,140,280,0,660,0,0,1320,0,0,환경수도사업소,043-830-3623,2019-09-26,4460000,충청북도 괴산군
부산광역시,연제구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,130,200,390,770,1150,1860,0,2770,3680,0,0,자원순환과,051-665-4436,2019-09-17,3370000,부산광역시 연제구
경기도,광명시,규격봉투,소각용,생활쓰레기,가정용,40,50,60,0,90,140,260,500,750,1240,0,0,2450,0,0,자원순환과,02-2680-2251,2019-09-09,3900000,경기도 광명시
전라남도,장성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,50,70,140,280,420,700,0,1040,0,0,0,환경위생과,061-390-7336,2019-06-30,4980000,전라남도 장성군
울산광역시,북구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,600,0,1490,0,2220,2960,0,0,환경미화과,052-241-7804,2019-09-02,3720000,울산광역시 북구
경기도,군포시,규격봉투,소각용,생활쓰레기,가정용,30,0,0,0,90,160,310,620,0,1540,0,0,3080,0,0,청소행정과,031-390-0353,2019-06-01,4020000,경기도 군포시
경기도,군포시,규격봉투,소각용,음식물쓰레기,가정용,50,0,100,0,0,250,800,1600,0,0,0,0,0,0,0,청소행정과,031-390-0353,2019-06-01,4020000,경기도 군포시
경기도,군포시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2400,0,0,4800,0,0,청소행정과,031-390-0353,2019-06-01,4020000,경기도 군포시
경기도,군포시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,청소행정과,031-390-0353,2019-06-01,4020000,경기도 군포시
서울특별시,금천구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,2500,0,0,청소행정과,02-2627-2375,2019-08-27,3170000,서울특별시 금천구
서울특별시,금천구,규격봉투,매립용,음식물쓰레기,가정용,100,0,190,0,300,500,1000,0,0,0,0,0,0,0,0,청소행정과,02-2627-2375,2019-08-27,3170000,서울특별시 금천구
서울특별시,금천구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,청소행정과,02-2627-2375,2019-08-27,3170000,서울특별시 금천구
서울특별시,금천구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,5100,0,0,0,0,0,청소행정과,02-2627-2375,2019-08-27,3170000,서울특별시 금천구
대전광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,170,330,660,0,1650,0,0,3300,0,0,환경과,042-251-4565,2019-09-10,3640000,대전광역시 동구
대전광역시,동구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,170,330,660,0,1650,0,0,3300,0,0,환경과,042-251-4565,2019-09-10,3640000,대전광역시 동구
대전광역시,동구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,330,660,0,0,0,0,0,0,0,환경과,042-251-4565,2019-09-10,3640000,대전광역시 동구
대전광역시,동구,재사용규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,330,660,0,0,0,0,0,0,0,환경과,042-251-4565,2019-09-10,3640000,대전광역시 동구
대전광역시,동구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2630,0,0,0,0,0,환경과,042-251-4565,2019-09-10,3640000,대전광역시 동구
경기도,광주시,규격봉투,기타,음식물쓰레기,가정용,0,40,0,0,80,140,280,560,0,0,0,0,0,0,0,자원순환과,031-760-4688,2020-04-07,5540000,경기도 광주시
경기도,광주시,재사용규격봉투,소각용+매립용,생활쓰레기,가정용,0,0,0,0,0,0,280,560,0,0,0,0,0,0,0,자원순환과,031-760-4688,2020-04-07,5540000,경기도 광주시
경상북도,봉화군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,50,80,150,250,0,600,0,0,1200,0,0,녹색환경과,054-679-6412,2020-04-07,5240000,경상북도 봉화군
대전광역시,서구,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,100,170,330,660,0,1650,0,2480,3300,0,0,환경과,042-288-3575,2020-06-30,3660000,대전광역시 서구
경상남도,창녕군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,160,0,470,780,0,1150,0,0,0,창녕군청,055-530-1625,2020-07-01,5410000,경상남도 창녕군
경상남도,창녕군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,0,0,2540,0,0,창녕군청,055-530-1625,2020-07-01,5410000,경상남도 창녕군
경상남도,창녕군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,창녕군청,055-530-1625,2020-07-01,5410000,경상남도 창녕군
대구광역시,남구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,100,150,0,0,850,1400,0,0,2770,0,0,녹색환경과,053-664-2715,2020-06-26,3440000,대구광역시 남구
경상남도,산청군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,80,120,230,450,0,1130,0,0,0,0,0,환경위생과,055-970-7163,2020-03-19,5450000,경상남도 산청군
경상남도,산청군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,80,120,230,450,0,1130,0,0,0,0,0,환경위생과,055-970-7163,2020-03-19,5450000,경상남도 산청군
강원도,고성군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,260,500,0,1220,0,0,2410,0,0,환경보호과,033-680-3982,2020-07-14,4340000,강원도 고성군
강원도,고성군,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,80,120,0,0,0,0,0,0,0,0,0,환경보호과,033-680-3982,2020-07-14,4340000,강원도 고성군
경상북도,영천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,0,900,0,0,1800,0,0,자원순환과,054-330-6193,2020-06-22,5100000,경상북도 영천시
충청북도,제천시,규격봉투,매립용,음식물쓰레기,가정용,40,0,0,0,70,100,200,0,0,0,0,0,0,0,0,자원순환과,043-641-6422,2020-06-25,4400000,충청북도 제천시
충청북도,제천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,200,300,0,700,0,0,1400,0,0,자원순환과,043-641-6422,2020-06-25,4400000,충청북도 제천시
충청북도,제천시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,200,300,0,700,0,0,1400,0,0,자원순환과,043-641-6422,2020-06-25,4400000,충청북도 제천시
경상북도,예천군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,80,150,300,0,720,0,0,1440,0,0,환경관리과,054-650-6196,2020-03-31,5230000,경상북도 예천군
경상북도,예천군,규격봉투,소각용,음식물쓰레기,가정용,0,0,60,0,90,150,300,600,0,0,0,0,0,0,0,환경관리과,054-650-6196,2020-03-31,5230000,경상북도 예천군
경기도,광주시,규격봉투,소각용+매립용,생활쓰레기,가정용,0,0,0,0,0,140,280,560,840,1400,0,0,2800,0,0,자원순환과,031-760-4688,2020-04-07,5540000,경기도 광주시
서울특별시,영등포구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,1000,2000,0,0,0,0,0,0,0,청소과,02-2670-3436,2019-11-26,3180000,서울특별시 영등포구
서울특별시,영등포구,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,1020,2040,5100,0,0,0,0,0,0,청소과,02-2670-3436,2019-11-26,3180000,서울특별시 영등포구
서울특별시,구로구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,740,1250,0,1880,2500,0,0,청소행정과,02-860-2904,2019-10-31,3160000,서울특별시 구로구
서울특별시,구로구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,1000,2000,3000,0,0,0,0,0,0,청소행정과,02-860-2904,2019-10-31,3160000,서울특별시 구로구
서울특별시,구로구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2000,0,3000,4000,0,0,청소행정과,02-860-2904,2019-10-31,3160000,서울특별시 구로구
서울특별시,구로구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,490,0,0,0,0,0,0,0,청소행정과,02-860-2904,2019-10-31,3160000,서울특별시 구로구
서울특별시,구로구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-860-2904,2019-10-31,3160000,서울특별시 구로구
대전광역시,중구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,100,170,330,660,0,1650,0,0,3300,0,0,환경과,042-606-7294,2019-10-28,3650000,대전광역시 중구
전라북도,전주시,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,자원순환과,063-281-2325,2019-08-30,4640000,전라북도 전주시
전라북도,전주시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,120,230,460,0,1140,0,0,0,0,0,자원순환과,063-281-2325,2019-08-30,4640000,전라북도 전주시
전라북도,전주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,230,460,0,0,0,0,0,0,0,자원순환과,063-281-2325,2019-08-30,4640000,전라북도 전주시
경기도,안양시,규격봉투,소각용,음식물쓰레기,가정용,0,50,0,80,0,150,300,550,0,0,0,0,0,0,0,청소행정과,031-8045-5448,2019-03-11,3830000,경기도 안양시
경기도,안양시,규격봉투,소각용,음식물쓰레기,사업장용,0,50,0,80,0,150,300,550,0,0,0,0,0,0,0,청소행정과,031-8045-5448,2019-03-11,3830000,경기도 안양시
경기도,안양시,규격봉투,소각용,음식물쓰레기,기타,0,50,0,80,0,150,300,550,0,0,0,0,0,0,0,청소행정과,031-8045-5448,2019-03-11,3830000,경기도 안양시
경기도,안양시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,300,550,0,0,0,0,0,0,0,청소행정과,031-8045-5448,2019-03-11,3830000,경기도 안양시
강원도,철원군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,100,170,350,0,850,0,0,1700,0,0,환경자원사업소,033-450-5335,2018-08-21,4300000,강원도 철원군
경상남도,밀양시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,210,370,700,0,1720,0,2560,0,0,0,환경관리과,055-359-5321,2017-11-30,5360000,경상남도 밀양시
경상남도,밀양시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,0,0,4160,0,0,환경관리과,055-359-5321,2017-11-30,5360000,경상남도 밀양시
경상남도,밀양시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,370,700,0,1720,0,0,0,0,0,환경관리과,055-359-5321,2017-11-30,5360000,경상남도 밀양시
인천광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,2560,0,0,5130,0,0,자원순환과,032-770-6412,2019-07-24,3500000,인천광역시 동구
인천광역시,동구,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,0,0,0,1290,0,0,0,0,0,0,0,자원순환과,032-770-6422,2019-07-24,3500000,인천광역시 동구
인천광역시,동구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,3070,0,0,자원순환과,032-770-6412,2019-07-24,3500000,인천광역시 동구
경상남도,거제시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,150,250,350,650,0,0,0,0,0,0,0,자원순환과,055-639-4815,2019-07-25,5370000,경상남도 거제시
세종특별자치시,세종특별자치시,규격봉투,소각용,생활쓰레기,가정용,0,0,60,0,80,130,270,540,820,1440,0,0,2880,0,0,도시청결과,044-300-4276,2018-12-14,5690000,세종특별자치시
경기도,동두천시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,동두천시청 환경보호과,031-860-2100,2020-06-30,3920000,경기도 동두천시
경기도,동두천시,규격봉투,기타,음식물쓰레기,가정용,0,0,40,0,60,90,180,350,0,0,0,0,0,0,0,동두천시청 환경보호과,031-860-2100,2020-06-30,3920000,경기도 동두천시
충청남도,예산군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,200,400,0,1000,0,1500,0,0,0,환경과,041-339-7523,2020-06-29,4610000,충청남도 예산군
충청남도,예산군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,100,200,400,0,1000,0,1500,0,0,0,환경과,041-339-7523,2020-06-29,4610000,충청남도 예산군
경상북도,영천시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,180,360,0,0,0,0,0,0,0,자원순환과,054-330-6193,2020-06-22,5100000,경상북도 영천시
경기도,파주시,규격봉투,소각용,음식물쓰레기,가정용,0,0,100,0,140,220,410,800,0,0,0,0,0,0,0,환경시설과,031-940-4732,2019-02-21,4060000,경기도 파주시
경기도,파주시,규격봉투,소각용,음식물쓰레기,사업장용,0,0,100,0,140,220,410,800,0,0,0,0,0,0,0,환경시설과,031-940-4732,2019-02-21,4060000,경기도 파주시
서울특별시,종로구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,130,250,490,0,1250,0,0,2500,0,0,청소행정과,02-2148-2364,2018-08-13,3000000,서울특별시 종로구
서울특별시,종로구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,청소행정과,02-2148-2364,2018-08-13,3000000,서울특별시 종로구
서울특별시,종로구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2000,0,0,4000,0,0,청소행정과,02-2148-2364,2018-08-13,3000000,서울특별시 종로구
서울특별시,종로구,특수규격마대,매립용,생활쓰레기,기타,0,0,0,0,0,0,0,2040,0,5100,0,0,0,0,0,청소행정과,02-2148-2364,2018-08-13,3000000,서울특별시 종로구
경기도,부천시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,300,600,0,0,0,0,0,0,0,자원순환과,032-625-3188,2020-02-29,3860000,경기도 부천시
경기도,부천시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,300,0,900,0,0,0,0,0,0,자원순환과,032-625-3188,2020-02-29,3860000,경기도 부천시
경기도,부천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,150,300,600,0,1500,0,0,3000,0,0,자원순환과,032-625-3188,2020-02-29,3860000,경기도 부천시
경기도,부천시,규격봉투,매립용,음식물쓰레기,가정용,30,0,60,0,90,150,300,600,900,0,0,0,0,0,0,자원순환과,032-625-3188,2020-02-29,3860000,경기도 부천시
경기도,부천시,규격봉투,소각용,생활쓰레기,기타,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,자원순환과,032-625-3188,2020-02-29,3860000,경기도 부천시
인천광역시,계양구,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,160,310,0,0,0,0,0,3060,0,0,청소행정과,032-450-5465,2020-04-14,3550000,인천광역시 계양구
인천광역시,계양구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,청소행정과,032-450-5465,2020-04-14,3550000,인천광역시 계양구
인천광역시,계양구,규격봉투,소각용,음식물쓰레기,가정용,60,0,120,0,180,300,600,1200,0,0,0,0,0,0,0,청소행정과,032-450-5454,2020-04-14,3550000,인천광역시 계양구
인천광역시,계양구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,3880,0,0,0,8070,청소행정과,032-450-5465,2020-04-14,3550000,인천광역시 계양구
경기도,파주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,220,410,800,1190,1950,0,0,3870,0,0,환경시설과,031-940-4732,2019-02-21,4060000,경기도 파주시
경기도,파주시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,220,410,800,1190,1950,0,0,3870,0,0,환경시설과,031-940-4732,2019-02-21,4060000,경기도 파주시
서울특별시,관악구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,130,250,490,740,1250,0,1880,0,0,0,청소행정과,02-879-6206,2020-05-28,3200000,서울특별시 관악구
서울특별시,관악구,규격봉투,소각용,음식물쓰레기,가정용,100,0,190,0,300,500,0,0,0,0,0,0,0,0,0,청소행정과,02-879-6206,2020-05-28,3200000,서울특별시 관악구
경기도,동두천시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,250,550,0,1250,0,2000,2500,0,0,동두천시청 환경보호과,031-860-2100,2020-06-30,3920000,경기도 동두천시
충청북도,단양군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,130,260,0,640,0,0,1270,0,0,환경과,043-420-2683,2020-03-30,4480000,충청북도 단양군
충청북도,단양군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,환경과,043-420-2683,2020-03-30,4480000,충청북도 단양군
인천광역시,계양구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,160,310,620,0,1540,0,0,3060,0,0,청소행정과,032-450-5465,2020-04-14,3550000,인천광역시 계양구
경상남도,거제시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,자원순환과,055-639-4815,2019-07-25,5370000,경상남도 거제시
경상남도,거제시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,0,2350,0,0,5000,0,0,자원순환과,055-639-4815,2019-07-25,5370000,경상남도 거제시
경기도,양평군,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,790,1550,0,0,0,0,0,0,0,환경과,031-770-2252,2020-05-26,4170000,경기도 양평군
부산광역시,해운대구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,140,220,430,850,1280,2070,0,3080,4090,0,0,자원순환과,051-749-4434,2020-06-24,3330000,부산광역시 해운대구
부산광역시,해운대구,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,430,0,1280,2070,0,0,0,0,0,자원순환과,051-749-4434,2020-06-24,3330000,부산광역시 해운대구
부산광역시,해운대구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,230,450,890,1340,2170,0,0,4290,0,0,자원순환과,051-749-4434,2020-06-24,3330000,부산광역시 해운대구
전라남도,광양시,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,70,130,260,530,0,1300,0,0,2600,0,0,환경과,061-797-2784,2020-03-03,4840000,전라남도 광양시
경상남도,통영시,규격봉투,소각용,음식물쓰레기,가정용,0,0,0,0,90,140,260,500,0,0,0,0,0,0,0,자원순환과,055-650-1330,2020-06-29,5330000,경상남도 통영시
경기도,양평군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,140,280,560,840,1400,0,0,2800,0,0,환경과,031-770-2252,2020-05-26,4170000,경기도 양평군
경기도,양평군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,270,550,0,0,0,0,0,0,0,환경과,031-770-2252,2020-05-26,4170000,경기도 양평군
경기도,양평군,규격봉투,기타,음식물쓰레기,가정용,50,0,0,0,90,150,300,0,0,0,0,0,0,0,0,환경과,031-770-2252,2020-05-26,4170000,경기도 양평군
충청북도,충주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,2000,3600,4000,0,0,0,0,0,자원순환과,043-850-6914,2020-06-30,4390000,충청북도 충주시
충청북도,충주시,규격봉투,소각용,음식물쓰레기,가정용,60,0,90,0,100,140,250,470,0,0,0,0,0,0,0,자원순환과,043-850-6922,2020-06-30,4390000,충청북도 충주시
강원도,강릉시,재사용규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,0,230,440,0,0,0,0,0,0,0,자원순환과,033-640-4525,2020-07-03,4200000,강원도 강릉시
강원도,강릉시,규격봉투,매립용,생활쓰레기,기타,0,0,0,0,0,110,230,440,0,1060,0,0,2130,0,0,자원순환과,033-640-4525,2020-07-03,4200000,강원도 강릉시
경기도,남양주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,190,370,740,1110,1850,0,0,3690,0,0,자원순환과,031-590-4255,2020-07-03,3990000,경기도 남양주시
경기도,시흥시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,1570,2610,0,0,5220,0,0,청소행정과,031-310-2254,2020-06-02,4010000,경기도 시흥시
경상남도,의령군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,400,0,1000,0,0,2000,0,0,환경위생과,055-570-2622,2020-04-20,5390000,경상남도 의령군
경상남도,의령군,규격봉투,매립용,음식물쓰레기,가정용,0,0,0,0,60,100,200,400,0,0,0,0,0,0,0,환경위생과,055-570-2622,2020-04-20,5390000,경상남도 의령군
경상남도,의령군,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,환경위생과,055-570-2622,2020-04-20,5390000,경상남도 의령군
전라남도,장흥군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,240,460,0,1100,0,0,0,0,0,환경관리과,061-860-0347,2019-06-25,4910000,전라남도 장흥군
경상북도,칠곡군,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,50,70,130,250,0,620,0,0,1230,0,0,환경관리과,054-979-6723,2020-07-01,5220000,경상북도 칠곡군
충청북도,청주시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,190,370,540,0,0,0,0,0,0,자원정책과,043-201-4666,2020-07-07,5710000,충청북도 청주시
충청북도,청주시,특수규격마대,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,자원정책과,043-201-4666,2020-07-07,5710000,충청북도 청주시
충청북도,청주시,특수규격마대,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,자원정책과,043-201-4666,2020-07-07,5710000,충청북도 청주시
충청남도,공주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,90,170,320,480,790,0,0,1560,0,0,자원순환과,041-840-8573,2020-07-07,4500000,충청남도 공주시
경상남도,통영시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,90,140,0,0,0,1240,0,1850,0,0,0,자원순환과,055-650-1330,2020-06-29,5330000,경상남도 통영시
경상남도,통영시,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,260,500,0,0,0,0,0,0,0,자원순환과,055-650-1330,2020-06-29,5330000,경상남도 통영시
부산광역시,기장군,규격봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,880,0,0,0,0,0,0,청소자원과,051-709-4432,2020-04-23,3400000,부산광역시 기장군
경상남도,거제시,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1400,2200,0,0,4600,0,0,자원순환과,055-639-4815,2019-07-25,5370000,경상남도 거제시
경상남도,거제시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,0,0,0,1800,0,0,3700,0,0,자원순환과,055-639-4815,2019-07-25,5370000,경상남도 거제시
충청북도,충주시,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,140,250,470,0,1150,0,0,2300,0,0,자원순환과,043-850-6914,2020-06-30,4390000,충청북도 충주시
충청북도,영동군,규격봉투,소각용,생활쓰레기+음식물쓰레기,가정용,0,0,0,0,0,60,120,240,0,510,0,0,1100,0,0,환경과,043-740-3413,2019-06-25,4440000,충청북도 영동군
인천광역시,서구,규격봉투,매립용,음식물쓰레기,가정용,0,0,120,0,180,300,600,0,0,0,0,0,0,0,0,자원순환과,032-560-4412,2020-02-28,3560000,인천광역시 서구
인천광역시,서구,김장용봉투,매립용,생활쓰레기,가정용,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,자원순환과,032-560-4412,2020-02-28,3560000,인천광역시 서구
인천광역시,서구,재사용규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,0,0,310,620,0,0,0,0,0,0,0,자원순환과,032-560-4552,2020-02-28,3560000,인천광역시 서구
인천광역시,서구,규격봉투,소각용,생활쓰레기,사업장용,0,0,0,0,0,0,0,0,1870,0,3710,0,0,0,7660,자원순환과,032-560-4552,2020-02-28,3560000,인천광역시 서구
대구광역시,중구,규격봉투,소각용,생활쓰레기,가정용,0,0,0,0,100,150,290,560,850,1400,0,2080,2770,0,0,환경자원과,053-661-2715,2020-07-13,3410000,대구광역시 중구
